"address","result_lat","result_lng","match"
"320 Route de SaintOmer 62100 CALAIS",50.938182,1.882051,False
"Rue des Goélands 62100 Calais",50.965136,1.887775,True
"RUE MARCEL DASSAULT 62100 CALAIS",50.95296,1.909471,True
"TERMINAL EUROTUNNEL 62100 COQUELLES",50.930161,1.8223330000000002,False
"TERMINAL EUROTUNNEL 62231 COQUELLES",50.930161,1.8223330000000002,False
"150 AVENUE ROGER SALENGRO 62100 CALAIS",50.945854,1.835961,True
" Avenue Georges Guynemer 62100 CALAIS",50.951203,1.892479,False
"1230 BOULEVARD ALBERT SCHWEITZER 62110 Hénin-Beaumont",50.416437,2.9764009999999996,True
"115 Rue Pasteur 62110 Hénin-Beaumont",50.418075,2.947073,True
"115 RUE PASTEUR 62110 Hénin-Beaumont",50.418075,2.947073,True
"389 RUE DES HAUTS DE FRANCE/PLAT 62110 Hénin-Beaumont",50.422104,2.947188,False
"100 Avenue François Mitterand 62114 SAINS-EN-GOHELLE",50.456553,2.682183,False
"62 RUE DE DIERVILLE 62116 Bucquoy",50.144172999999995,2.712519,False
"ROUTE NATIONALE 62117 BREBIERES",50.338716,3.015215,False
"Rue Nationale 62117 BREBIERES",50.338716,3.015215,True
"Rue Eugène Dumont 62118 ROEUX",50.299609000000004,2.896043,False
"RUE DU MARECHAL FOCH 62118 BIACHE SAINT VAAST",50.308799,2.9496759999999997,False
"RUE EUGENE DUMONT 62118 Rœux",50.299609000000004,2.896043,True
"AUTOROUTE A1  PLATEFORME DELTA 62110 HENIN BEAUMONT",50.409609,2.9654130000000003,False
"Centre commercial du val de Lys 62120 Aire-sur-la-Lys",50.643443,2.374336,False
"ROUTE DE LAMBRES 62120 Aire-sur-la-Lys",50.626146999999996,2.3916009999999996,True
"AUTOROUTE A26 62120 RELY",50.571598,2.361573,False
"Rue Witternesse 62120 LAMBRES",50.620252,2.390425,False
"Aire de SaintHilaire cottes Autoroute A26 62120 SAINT-HILAIRE-COTTES",48.491161,4.161187,False
"20 Rue du Bourg 62120 AIRE-SUR-LA-LYS",50.638020000000004,2.3963970000000003,True
"Aire de SaintHilaire Cottes A26 62120 SAINT-HILAIRE COTTES","","",False
"2 Rue Principale 62120 CAMPAGNE-LèS-WARDRECQUES",50.71277,2.327111,True
"Aire de Rely  Autoroute A26  Sens Calais  Reims 62120 Rely",48.491161,4.161187,False
"ROUTE NATIONALE 43 62120 RACQUINGHEM",50.695653,2.35434,False
"Rue Nationale 62123 Beaumetz-lès-Loges",50.241825,2.660015,True
"99 Rue Raoul Lebeurre 62126 WIMILLE",50.76528,1.617797,True
"22 route Nationale 62127 TINCQUES",50.354321,2.486599,True
"Autoroute du Nord 62128 WANCOURT",50.248657,2.870191,False
" Rue de Wancourt 62128 WANCOURT",50.253646,2.8852919999999997,False
"Aire de st Leger Autoroute A1 62128 Croisilles",50.197185,2.875195,False
"21 Rue du Pont 62128 Croisilles",50.199044,2.882819,True
"Autoroute du Nord 62128 Wancourt",50.248657,2.870191,False
"Autoroute A1  Aire de Wancourt 62128 WANCOURT",50.244834999999995,2.867479,False
"184 Rue de Béthune 62130 SAINT-POL-SUR-TERNOISE",50.387225,2.349631,True
"Rue d'Arras 62130 Saint-Michel-sur-Ternoise",50.380016,2.347299,True
"RUE DE BETHUNE 62130 Saint-Pol-sur-Ternoise",50.38394,2.342498,True
"350 route de Saint Pol 62130 Herlin-le-Sec",50.364969,2.330537,False
"D 937 ZAC DU BEAUPRE 62131 VERQUIN",50.501315000000005,2.650311,False
"73 RUE D.HESDIN 62134 ANVIN",50.446168,2.2551349999999997,False
"Route de Béthune 62136 LESTREM",50.614757,2.688327,True
"2246 route de St Omer 62137 Coulogne",50.924577,1.9046490000000003,False
"Rue du Général de Gaulle 62138 BILLY-BERCLAU",50.51786,2.865598,True
"ZAC DES FLANDRES 62138 AUCHY-LES-MINES",50.516354,2.7841110000000002,False
"ROUTE DE MONTREUIL 62140 MARCONNELLE",50.375005,2.01231,False
"14 Route d'Arras 62140 MARCONNE",50.373631,2.047244,False
"LA CITE DES POILUS 62140 MARCONNELLE",50.375587,2.025577,False
"L D LES PICHOTTESZA LEGERE 62142 ALINCTHUN",50.740118,1.8032709999999998,False
"Autoroute A26 aire de Angres 62143 ANGRES",50.404858000000004,2.7564330000000004,False
"Route de Souchez 62143 ANGRES",50.404858000000004,2.7564330000000004,True
"Autoroute A26  Aire d'Angres 62143 Angres",50.406136,2.76971,False
"Autoroute A2 Aire d'Havrincourt 62147 HERMIES",50.111139,3.043404,False
"autoroute a2 aire de graincourt 62147 HERMIES",50.143822,3.104285,False
"GRANDE PLACE 62147 Hermies",50.110853999999996,3.037187,False
"126 Boulevard Louis Lesage 62149 Cambrin",50.512368,2.745961,True
"68 RUE DE LA GARE 62150 HOUDAIN",50.452663,2.5356349999999996,True
"ROUTE DE BOULOGNE 62152 NESLES",50.627496,1.6458599999999999,False
"Rue des Allées 62152 Neufchâtel-Hardelot",50.619578999999995,1.6433400000000002,True
"59 rue des allées 62152 Neufchâtel-Hardelot",50.619001000000004,1.6425990000000001,True
"AUTOROUTE A 26 62153 Souchez",50.396131,2.742306,False
"AUTOROUTE A26  AIRE DE SOUCHEZ 62153 SOUCHEZ",50.397763,2.740584,False
"2 BIS RUE DE CHERISY 62156 VIS EN ARTOIS",50.2469,2.943031,False
"Impasse de l'Épinette 62160 AIX-NOULETTE",50.442623,2.695025,True
"18 rue Casimir Beugnet 62160 BULLY-LES-MINES",50.446351,2.7208189999999997,True
"22 Rue François Beaucamp 62160 Grenay",50.446488,2.740225,True
"Rue Casimir Beugnet 62160 BULLY-LES-MINES",50.452688,2.720858,True
"Rue de Neuville 62161 MAROEUIL",50.327397,2.711296,False
"38 route nationale 62164 AMBLETEUSE",50.808724,1.611528,True
"43 Avenue du Général Leclerc 62170 MONTREUIL",50.457782,1.7575880000000002,True
"Rue de Paris 62170 CAMPIGNEULLES-LES-PETITES",50.452892999999996,1.753781,True
"Route Nationale 62170 ATTIN",50.464152,1.760925,False
"43 AV.GAL LECLERC 62170 Montreuil",50.457782,1.7575880000000002,False
"Rue du vieux Moulin 62176 CAMIERS",50.572192,1.613259,True
"LA FOLIE NORD 62180 RANG-DU-FLIERS",50.413967,1.6056549999999998,False
"LES ALLEES 62180 VERTON",50.410306,1.6474939999999998,True
"RN.43 62190 LILLERS",50.588078,2.458252,False
"Boulevard Jean Jaurès 62200 BOULOGNE-SUR-MER",50.717776,1.5907,True
"2 Boulevard Daunou 62200 BOULOGNE-SUR-MER",50.718981,1.609499,False
"Avenue Percier et Fontaine 62200 Boulogne-sur-Mer",50.739306,1.609652,True
"2 BOULEVARD DAUNOU 62200 Boulogne-sur-Mer",50.718981,1.609499,False
"Zone industrielle la Liane 62360 SAINT LEONARD",50.691187,1.61427,False
"14 Rue René Lannoy 62210 Avion",50.414285,2.835862,True
"Boulevard Maurice Thorez 62210 Avion",50.399694000000004,2.835649,True
"PLACE DU GENERAL DE GAULLE 62215 OYE PLAGE",50.978504,2.043169,False
"rue Bleuets 62217 BEAURAINS",50.262746,2.7980810000000003,False
" Route de Cambrai 62217 TILLOY-LèS-MOFFLAINES",50.278656,2.819807,False
"Rue du 19 Mars 1962 62217 Achicourt",50.273851,2.7683459999999998,True
" Route de Cambrai 62217 TILLOY-LES-MOFFLAINES",50.278656,2.819807,False
"ROUTE DE CAMBRAI 62217 Tilloy-lès-Mofflaines",50.278656,2.819807,True
"50 Route de Lille 62218 LOISON-SOUS-LENS",50.442018,2.8527720000000003,True
"Rue de l'Abbaye 62218 Loison-sous-Lens",50.441109000000004,2.868241,True
" Avenue des Frais Fonds 62219 LONGUENESSE",50.736945,2.273616,False
"ROUTE NATIONALE 25 62220 Carvin",50.471959000000005,2.922098,False
"165 route de Meurchin 62220 CARVIN",50.498278000000006,2.9452,True
"Rue du vieux Château 62220 CARVIN",50.48408,2.961185,True
"87 rue Jean Monnet 62221 NOYELLES-SOUS-LENS",50.431219,2.863607,True
"Route de Lille 62223 Saint-Nicolas",50.303622999999995,2.7786470000000003,False
"Route de Béthune 62223 SAINTE-CATHERINE",50.311526,2.762563,True
"Boulevard Raymond Splingard 62230 Outreau",50.7001,1.585748,True
"Boulevard Montesquieu 62230 OUTREAU",50.70771,1.598403,False
"Boulevard Industriel 62230 OUTREAU",50.703165000000006,1.6091790000000001,True
"BOULEVARD MONTESQUIEU 62230 OUTREAU",50.70771,1.598403,False
"Rue du Renouveau 62232 VENDIN-LèS-BéTHUNE",50.541497,2.60818,True
"Chaussée Brunehaut 62240 LONGFOSSé",50.665602,1.82863,True
"RN 341 ROUTE DE BOULOGNE 62240 Longfossé",50.671715,1.81647,False
"ROUTE DE BOULOGNE 62240 Desvres",50.66865,1.82309,True
"22 rue du 11 Novembre 62240 DESVRES",50.669375,1.8378330000000003,True
"Avenue Ferber 62250 MARQUISE",50.816131,1.7021950000000001,True
"AUTOROUTE A 16 62250 LEUBRINGHEN",50.861871,1.6940959999999998,False
"autoroute A16   62250 OFFRETHUN",50.783522999999995,1.690805,False
"72 Avenue Ferber 62250 Marquise",50.816505,1.702641,True
"3 Rue de l'Anglaise 62250 Saint-Inglevert",50.875977,1.745165,True
"Chemin des poissonniers 62250 Marquise",50.824199,1.7115,False
"RUE JEAN MONNET 62250 Landrethun-le-Nord",50.838916,1.770273,True
"AUTOROUTE A16  AIRE DE L'EPITRE 62250 BEUVREQUEN",50.795747,1.67923,False
"AUTOROUTE A16  AIRE DES DEUX CAPS 62250 LEUBRINGHEN",50.861871,1.6940959999999998,False
"22 Route Nationale 62260 CAUCHY-à-LA-TOUR",50.508806,2.440671,True
"RUE D ALLOUAGNE 62260 AUCHEL",50.515659,2.475082,False
"5RUE JULES FERRY 62270 FRéVENT",50.277558,2.292648,False
" Route de Paris 62280 SAINT-MARTIN-BOULOGNE",50.708498999999996,1.613891,False
"Route de Calais 62280 SAINT-MARTIN-BOULOGNE",50.737012,1.622494,True
"Route Nationale 42 62280 SAINT-MARTIN-BOULOGNE",50.737012,1.622494,False
" Route de Calais 62280 SAINT-MARTIN-BOULOGNE",50.737012,1.622494,False
"Rue de Mazingarbe 62290 NOEUX-LES-MINES",50.464940999999996,2.679019,False
"47 Rue Nationale 62290 NOEUX-LES-MINES",50.484759999999994,2.658591,False
"24 Route d'Arras 62300 Lens",50.427684,2.8190560000000002,True
"RUE RENE LANOY 62300 Lens",50.432316,2.833445,True
"44 Route d'Arras 62300 Lens",50.423827,2.820202,True
"ZUP LENS GRANDE RESIDENCE 62300 LENS",50.439282,2.832546,False
"43 Route d'Arras 62300 Lens",50.427414,2.8193189999999997,True
"162 Avenue Alfred Maes 62300 Lens",50.427146,2.807354,True
"Route d'Arras 62300 LENS",50.426688,2.81955,True
"118 rue rené lanoy 62300 LENS",50.433928,2.835512,True
"118 RUE RENE LANOY 62300 LENS",50.433928,2.835512,True
"44 ROUTE D ARRAS 62300 LENS",50.423827,2.820202,False
"44 ROUTE D'ARASS 62300 LENS",50.423827,2.820202,False
"47 ROUTE D'ARRAS 62300 LENS",50.426355,2.819644,True
"ROUTE DE HESDIN 62310 FRUGES",50.510152000000005,2.132838,False
"ROUTE DE DROCOURT 62320 ROUVROY",50.391490999999995,2.911579,True
"Rue de l'Eglise Berguette 62330 ISBERGUES",50.609299,2.472061,False
"Rue Delcourt 62330 Guarbecque",50.612573,2.493995,True
"ZAE DU MOULIN A HUILE 62340 GUîNES",50.862604,1.8869150000000001,False
"36 Boulevard Blanchard 62340 GUîNES",50.86714,1.871409,True
"Rue de Busnes 62350 SAINT-VENANT",50.612128000000006,2.532772,True
"93 bis AVENUE DE LA FORET 62360 LA CAPELLE-LèS-BOULOGNE",50.734326,1.697611,True
"Rue Edmond Mandaré 62360 SAINT-ÉTIENNE-AU-MONT",50.675287,1.636168,False
"43 Boulevard de la Liane 62360 SAINT-LéONARD",50.688996,1.6190360000000001,True
"43 BOULEVARD DE LA LIANE 62360 Saint-Léonard",50.688996,1.6190360000000001,True
"1000 AVENUE DES ALLIES 62370 AUDRUICQ",50.870155,2.070374,True
"174 rue de Calais 62370 SAINT-FOLQUIN",50.944860999999996,2.1192279999999997,True
"57 Avenue Bernard Chochoy 62380 Lumbres",50.709869,2.1270330000000004,True
"Route d'Acquin 62380 LUMBRES",50.709740999999994,2.115686,True
"ZAC DES SARS 62380 LUMBRES",50.71174,2.111723,False
"1 place de la Gare 62390 AUXI-LE-CHâTEAU",50.227107000000004,2.117902,True
"Centre commercial AUCHAN La Rotonde 62400 BéTHUNE",50.523829,2.6254049999999998,False
"655 Rue de Lille 62400 BéTHUNE",50.525324,2.650554,True
"Rue du 11 Novembre 62400 ESSARS",50.548043,2.666241,False
"612 Rue d'Aire 62400 Béthune",50.538861,2.6308700000000003,True
"630 Boulevard Jean Moulin 62400 Béthune",50.527535,2.637433,False
"45 RUE A.PEZE 62410 WINGLES",50.490003,2.854835,False
"Rue Arthur Lamendin 62430 SALLAUMINES",50.420577,2.8600119999999998,True
"Chemin de la Grosse Borne 62440 HARNES",50.455302,2.905392,True
"Avenue des frères Davion 62450 BAPAUME",50.106613,2.845327,True
"Rue du Tour de Ville 62450 BAPAUME",50.107494,2.85034,True
"Rue du Faubourg de Péronne 62450 Bapaume",50.097023,2.858286,False
"LIEU DIT LA FABRIQUE A SUCRE 62450 BAPAUME",50.104958,2.867485,False
"RN 17  RUE DU TOUR DE VILLE 62450 BAPAUME",50.106899,2.850149,False
"16 RUE PIERRE BACHELET 62460 DIVION",50.468084000000005,2.5029369999999997,True
"CHEMIN DEPARTEMENTAL 70 BP47 62470 Calonne-Ricouart",50.485983000000004,2.482371,False
"Impasse Stein 62480 LE PORTEL",50.708982,1.5785639999999999,True
"RN50 62490 FRESNES-LèS-MONTAUBAN",50.332648999999996,2.9298669999999998,False
"ROUTE DE BREBIERES 62490 VITRY-EN-ARTOIS",50.331883000000005,2.999116,True
"d 950 62490 Fresnes-lès-Montauban",50.332648999999996,2.9298669999999998,False
"Avenue Joffre 62500 SAINT-MARTIN-AU-LAëRT",50.754811,2.241048,False
"1 Rue des Madeleines 62500 SAINT-OMER",50.744512,2.2602349999999998,True
"109 Rue d'Arras 62500 Saint-Omer",50.744426000000004,2.259463,True
"1 RUE DES MADELEINES 62500 Saint-Omer",50.744512,2.2602349999999998,True
"17 GRAND PLACE 62510 Arques",50.734539,2.296102,False
"Avenue Georges Brassens 62510 ARQUES",50.735886,2.280003,True
"Rue bernard CHOCHOY 62510 ARQUES",50.728309,2.29406,False
" Avenue Georges Besse 62520 LE TOUQUET-PARIS-PLAGE",50.511434,1.62283,False
"Rue Victor Hugo 62530 Hersin-Coupigny",50.449529,2.641711,True
"AVENUE DU PRESIDENT KENNEDY 62550 PERNES",50.483393,2.403889,True
"26 RUE PRINCIPALE 62560 Coyecques",50.603747999999996,2.1832979999999997,True
"500 AVENUE ROLAND HUGUET 62560 Fauquembergues",50.598469,2.096132,True
"1 Rue de l'Europe 62570 WIZERNES",50.715070000000004,2.235736,True
"44 Rue Victor Hugo 62580 VIMY",50.378671999999995,2.80386,True
"rue saint nazaire 62580 Vimy",50.376569,2.809772,False
"38 Rue Émile Zola 62590 Oignies",50.470095,2.996062,True
"481 Rue de l'Impératrice 62600 Berck",50.408694,1.594308,True
"940 AVENUE DE VERDUN 62600 BERCK",50.405018,1.595739,True
"41 Rue Soubitez 62600 BERCK",50.407418,1.571105,True
"Route de Merlimont 62600 Berck",50.414863000000004,1.594216,True
"481 RUE IMPERATRICE 62600 Berck",50.408694,1.594308,False
"ZAC DU PONT SANS PAREIL 62610 ARDRES",50.891314,1.970691,False
"RN 43 62610 AUTINGUES",50.837066,1.9797580000000001,False
"Lieudit Le Plat d'Or 62610 Nielles-lès-Ardres",50.854484,2.0143869999999997,False
"15 route départementale 943 62610 Nielles-lès-Ardres",50.854215,2.001484,False
"3 Rue d'Haillicourt 62620 BARLIN",50.460685999999995,2.616438,True
"Rue de la Plaine 62620 Barlin",50.454513,2.606298,True
"CD 940 62630 Étaples",50.515677000000004,1.636239,False
"4 Route d'Hilbert 62630 ÉTAPLES",50.51135,1.6465049999999999,True
"ROUTE DE BOULOGNE 62630 ÉTAPLES",50.51762,1.642652,True
"CD 940 62630 Étaples-sur-Mer",50.515677000000004,1.636239,False
"avenue francois mitterand 62640 MONTIGNY-EN-GOHELLE",50.419807,2.92548,False
"PONT DU TONKIN 62640 Montigny-en-Gohelle",50.427372999999996,2.925375,False
"49 avenue F. Mitterrand 62640 Montigny-en-Gohelle",50.418383,2.928966,False
"18 bis Rue de la Longeville 62650 HUCQUELIERS",50.567713,1.9112200000000001,False
"RUE GOSSELIN 62660 BEUVRY",50.517575,2.6835240000000002,False
"195 ROUTE NATIONALE 62660 BEUVRY",50.521885,2.664588,False
"ZONE DU MOULIN RUE ARTHUR LAMENDIN 62660 BEUVRY",50.515069,2.686068,False
"avenue 10 Mars 62680 Méricourt",50.405118,2.87616,False
"50 rue GEORGES LAMIOT 62690 AUBIGNY-EN-ARTOIS",50.349922,2.582363,True
"RN39 62690 Savy-Berlette",50.352546000000004,2.563601,False
"1115 avenue de la liberation 62700 BRUAY-LA-BUISSIèRE",50.493497,2.571278,False
"864 Rue de la République 62700 BRUAY-LA-BUISSIèRE",50.477082,2.533477,True
"Rue Augustin Caron 62700 Bruay-la-Buissière",50.475367,2.5381,True
"864 Rue de la République 62700 Bruay-la-Buissière",50.477082,2.533477,True
"864 RUE DE LA REPUBLIQUE  RN 41 62700 Bruay-la-Buissière",50.477082,2.533477,False
"RUE RAOUL BRIQUET 62710 COURRIèRES",50.4484,2.944124,True
" Rue Roger Salengro 62710 COURRIèRES",50.459223,2.951293,False
"Rue Roger Salengro 62720 RINXENT",50.806651,1.729693,True
"TRANSMARCK ZAC DES PINS 62730 MARCK",50.940329,1.9414810000000002,False
"rue pasteur 62730 MARCK",50.946234999999994,1.951847,True
"504 AVENUE HENRI RAVISSE 62730 MARCK",50.941055,1.936532,False
"CD 46 62740 Fouquières-lès-Lens",50.421985,2.899856,False
"4 rue Roger Salengro 62740 FOUQUIèRES LES LENS",50.419751,2.8882470000000002,False
"Rue du Grand Mont 62750 Loos-en-Gohelle",50.445646,2.7969470000000003,True
"Rue de Verdun 62760 PAS-EN-ARTOIS",50.158302,2.483863,True
"RUE WATTINNE BOSSUT 62770 AUCHY-LèS-HESDIN",50.400487,2.1016150000000002,True
"AVENUE DE L'AEROPORT 62780 Cucq",50.507701000000004,1.627377,True
"AVENUE DU GENERAL DE GAULLE 62780 CUCQ",50.501999,1.6252870000000001,False
"AVENUE FRANCOIS GODIN 62780 CUCQ",50.486019,1.616425,True
"209 AVENUE DE L'EUROPE 62780 CUCQ",50.509454,1.627896,True
"AVENUE MITTERRAND 62790 LEFOREST",50.436612,3.0571919999999997,False
"2 Rue Marie Liétard 62800 LIévin",50.420655,2.773814,False
"69 RUE DE LATTRE DE TASSIGNY 62800 LIEVIN",50.417425,2.768627,False
"1000 avenue Francois Mitterand 62810 AVESNES-LE-COMTE",50.282625,2.5476259999999997,False
"149 Grand Rue 62810 Avesnes-le-Comte",50.278262,2.532571,False
"ROUTE DE CARVIN 62820 LIBERCOURT",50.491737,2.976562,False
"Rue André Pantigny 62820 LIBERCOURT",50.481312,3.015072,True
" Avenue Henri Mory 62830 SAMER",50.643516999999996,1.741846,False
"route de Desvres 62830 Samer",50.639685,1.7566990000000002,True
"57 Rue Robert Parfait 62840 LAVENTIE",50.625772999999995,2.772641,True
"1173 RUE DE LA LYS 62840 Sailly-sur-la-Lys",50.658544,2.7708630000000003,True
"1173 rue de la lys 62840 sailly sur la lys",50.658544,2.7708630000000003,False
"Rue de Courtebourne 62850 LICQUES",50.790584,1.9478209999999998,True
"AIRE DE BARALLE AUTOROUTE A 26 62860 Marquion",50.208045,3.0929759999999997,False
"ROUTE DEPARTEMENTAL CD 939 62860 MARQUION",50.207342,3.0921540000000003,False
"Aire de Rumaucourt Autoroute A26 62860 Rumaucourt",50.248934000000006,3.065022,False
"AIRE DE BARALLE AUTOROUTE A 26 62860 MARQUION",50.208045,3.0929759999999997,False
"AUTOROUTE A26  Aire de Rumaucourt 62860 Marquion",50.208045,3.0929759999999997,False
"Rue Daniel Ranger 62870 CAMPAGNE-LèS-HESDIN",50.400104,1.8788189999999998,True
"53 Rue Joseph Mattei 62880 ANNAY",50.459123,2.88458,True
"63 rue Pasteur 62880 Vendin-le-Vieil",50.472409999999996,2.868426,False
"Route de La Bassée 62880 Vendin-le-Vieil",50.459189,2.815586,True
"1001 BOULEVARD DU KENT 62231 COQUELLES",50.931938,1.8108,True
"RUE BLEUE MAISON 62910 Éperlecques",50.821427,2.1911970000000003,False
"14 Rue Nationale 62920 CHOCQUES",50.540937,2.561763,False
"Rue du Bon Air 62930 WIMEREUX",50.777729,1.6159430000000001,True
"RUE EMILE ZOLA 62940 HAILLICOURT",50.467611,2.566786,True
"av République 62950 NOYELLES-GODAULT",50.413287,2.9891080000000003,False
"Rue Emile Zola 62970 COURCELLES-LèS-LENS",50.421143,3.016327,True
"Rue Louis Blanc 62970 COURCELLESLESLENS",50.416984,3.023625,False
"5 place de la République 62980 VERMELLES",50.487058000000005,2.746007,True
"RN 43 62980 NOYELLES-LèS-VERMELLES",50.497153999999995,2.7300709999999997,False
"rue du 21 mai 1940 62990 BEAURAINVILLE",50.422317,1.892637,True
"60 Boulevard Lafayette 63000 CLERMONT-FERRAND",45.773044,3.0961950000000003,True
"140 Boulevard Lavoisier 63000 Clermont-Ferrand",45.782908,3.074017,True
"24 Boulevard Ambroise Brugière 63100 Clermont-Ferrand",45.789035999999996,3.117923,True
"Avenue du Puy de Dôme 63100 Clermont-Ferrand",45.787107,3.061644,True
"21 BOULEVARD POCHET LAGAYE 63000 Clermont-Ferrand",45.765297,3.10363,False
"AV DU PUY DE DOME 63100 Clermont-Ferrand",45.787107,3.061644,False
"153 BD GUSTAVE FLAUBERT 63000 Clermont-Ferrand",45.763591999999996,3.126076,False
"41 Boulevard Claude Bernard 63000 Clermont-Ferrand",45.762474,3.089313,True
"2 Avenue Marx Dormoy 63000 CLERMONT-FERRAND",45.771683,3.081038,True
"Boulevard Winston Churchill 63000 CLERMONT-FERRAND",45.76132,3.092496,True
"98 rue Fontgiève 63000 CLERMONT-FERRAND",45.782045000000004,3.0758650000000003,True
"Boulevard Gustave Flaubert 63000 CLERMONT-FERRAND",45.766259000000005,3.125066,True
" Boulevard Berthelot 63000 CLERMONT-FERRAND",45.780253,3.071389,False
"Avenue Marx Dormoy 63000 CLERMONT-FERRAND",45.766984,3.0819509999999997,True
"24 BOULEVARD AMBROISE BRUGIERE 63000 CLERMONT FERRAND",45.789035999999996,3.117923,False
"108 BLD ETIENNE CLEMENTEL 63000 Clermont-Ferrand",45.806734000000006,3.109445,False
"AVENUE DU PUY DE DOME 63000 Clermont-Ferrand",45.779123,3.100197,False
"140 BLD LAVOISIER 63000 Clermont-Ferrand",45.782908,3.074017,False
"8 BOULEVARD WINSTON CHURCHILL 63000 Clermont-Ferrand",45.760888,3.09416,True
"rue cugnot 63000 CLERMONT-FERRAND",45.776203,3.091447,False
"Boulevard Etienne Clementel 63100 CLERMONT-FERRAND",45.806315999999995,3.109436,True
"96 Rue Anatole France 63000 CLERMONT-FERRAND",45.777989,3.1069720000000003,True
"8 Boulevard Saint Jean 63100 CLERMONT-FERRAND",45.78174,3.118318,False
"2 Rue Georges Besse 63100 CLERMONT-FERRAND",45.779694,3.137151,True
"96 RUE ANATOLE FRANCE 63100 CLERMONT FERRAND",45.777989,3.1069720000000003,False
"RUE ST JEAN 63100 CLERMONT FERRAND",45.793355,3.069618,False
"Champ Madame 63110 BEAUMONT",45.748137,3.0836349999999997,False
"ZA la Fontaine 63112 BLANZAT",45.825441,3.075211,False
"AUTOROUTE A 75 63114 AUTHEZAT",45.630885,3.1835400000000003,False
"Route de Châteaugay 63118 CéBAZAT",45.837036,3.0941560000000004,True
"54 AVENUE DE THIERS 63120 COURPIèRE",45.761508,3.539875,True
"22 AVENUE JEAN JAURES 63120 Courpière",45.759206,3.5420480000000003,True
"6 ROUTE D'AMBERT 63120 COURPIERE",45.74892,3.5452190000000003,True
"1 Rue du Château 63122 SAINT-GENèS-CHAMPANELLE",45.70568,3.023021,True
"Avenue de Royat 63122 CEYRAT",45.746346,3.060083,True
"65 avenue de Belgique 63140 Châtelguyon",45.922822,3.0631060000000003,False
"3 Route de Riom 63140 Châtel-Guyon",45.91839,3.073012,True
"BOULEVARD DES VERNIERES 63150 LA BOURBOULE",45.590516,2.7548,True
"AV DU MARECHAL LECLERC 63150 MURAT-LE-QUAIRE",45.593885,2.758249,False
"Place Joseph Claussat 63160 BILLOM",45.724636,3.33941,True
"Avenue de la République 63160 BILLOM",45.725429,3.335144,True
"ROUTE DE CLERMONT 63160 BILLOM",45.733052,3.3370879999999996,True
"Route d'Issoire 63170 AUBIèRE",45.735741,3.135822,False
"10 Avenue du Roussillon 63170 AUBIèRE",45.75519,3.129301,True
"38 Avenue du Roussillon 63170 AUBIERE",45.750313,3.133159,True
"10 AV. DU ROUSSILLON 63170 AUBIERE",45.75519,3.129301,False
"RUE GEORGES CLEMENCEAU 63190 LEZOUX",45.826955,3.3735150000000003,True
"AUTOROUTE A 72 63190 Orléat",45.853105,3.4036730000000004,False
"RN 89 63190 Lezoux",45.8228,3.3753260000000003,False
"RN 89 63190 LEZOUX",45.8228,3.3753260000000003,False
"ROUTE DE CLERMONT FERRANDLA CROIX CHADEYRAS 63190 LEZOUX",45.826529,3.370189,False
"AUTOROUTE A89  AIRE LIMAGNE SUD 63190 ORLEAT",45.853105,3.4036730000000004,False
"AVENUE DE CLERMONT 63200 MENETROL",45.878378000000005,3.11642,True
"37 avenue de Clermont Ferrand 63200 RIOM",45.883844,3.115485,False
"Rue du Creux 63200 RIOM",45.887045,3.1268290000000003,True
"31 Avenue de Paris 63200 Riom",45.899946,3.117238,True
"RUE DU CREUX 63200 Riom",45.887045,3.1268290000000003,True
"Route de Volvic 63200 ENVAL",45.891545,3.0828,False
"LES QUATRE ROUTES 63210 Nébouzat",45.726771,2.892772,False
"RTE N 89 63210 Rochefort-Montagne",45.688368,2.809682,False
"Route d'Herment 63210 Rochefort-Montagne",45.686288,2.798485,True
"RD 2089 63210 ROCHEFORT-MONTAGNE",45.688368,2.809682,False
"route de beurriéres 63220 ARLANC",45.414002,3.7268269999999997,True
"STATION TOTAL  D941 LA GOUTELLE 63230 La Goutelle",45.839251000000004,2.768907,False
"Avenue de la Gare 63230 Pontgibaud",45.826004,2.850342,True
"5 Boulevard Mirabeau 63240 MONT-DORE",45.576237,2.804125,True
"24 ROUTE DE CLERMONT 63250 Chabreloche",45.879090999999995,3.6931540000000003,False
"Carrefourmarket ZAC de Juilhat 63260 Aigueperse",46.011106,3.197002,False
"ZAC DE JUILLIAT 63260 AIGUEPERSE",46.011106,3.197002,False
"Boulevard Bargoin 63270 VIC LE COMTE",45.642583,3.2497540000000003,False
"31 avenue E. Vaillant 63290 PUY-GUILLAUME",45.955313000000004,3.47724,False
"rue François Truffaut 63300 Thiers",45.840405,3.509959,True
"Z.i. le Felet 63300 THIERS",45.855907,3.5040839999999998,False
"52 Avenue Léo Lagrange 63300 THIERS",45.847639,3.5306889999999997,True
"Avenue Léo Lagrange 63300 THIERS",45.847791,3.529003,True
"22 Avenue du Général de Gaulle 63300 Thiers",45.843551,3.51789,True
"Rue Adrien Legay 63300 THIERS",45.840965999999995,3.515967,True
" Place des Charmes 63310 RANDAN",46.015415000000004,3.348699,False
"ROUTE DE ST NECTAIRE 63320 CHAMPEIX",45.573368,3.0378279999999998,False
"ROUTE DE CLERMONT D 978 63320 CHAMPEIX",45.590583,3.138125,False
