"osm_obj","osm_id","osm_lat","osm_lng","osm_ref:FR:prix-carburants","osm_name","osm_brand","osm_operator","osm_opening_hours"
"way","113108729",48.700766,2.600883,"77170013","Total Access","","","24/7"
"way","113125552",48.548079,3.292304,"77160002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","113125896",48.559399,3.28639,"77160001","","Agip","","24/7"
"way","113130252",48.558901,3.308971,"77160003","Intermarché","","Groupement des Mousquetaires","24/7"
"way","113138074",48.289009,-0.924816,"53500001","Super U","Independent","Super U","24/7"
"way","113147631",48.533758,2.533302,"77310006","","BP","","24/7"
"way","113216926",43.777269,-0.187435,"32460001","Spar","Spar","Baquerisse SARL","24/7"
"way","113247945",48.877429,2.729491,"77400011","","","Total Acces","24/7"
"way","113325202",44.649958,-1.186689,"33120007","","Total","","24/7"
"way","113447833",48.747231,2.614817,"77150003","","","Carrefour","24/7"
"way","113458470",48.617683,2.547835,"77127001","Carrefour","","Carrefour","24/7"
"way","113481779",48.61286,2.884682,"77720002","","","Groupement des Mousquetaires","24/7"
"way","113611206",44.781423,1.727022,"46500002","","","Carrefour","24/7"
"way","113628504",44.784713,1.720861,"46500003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","113733221",48.78058,2.040514,"78180010","Total Access","","","24/7"
"way","113799288",47.609323,5.520899,"70600001","","","AVIA",""
"way","114028706",47.630816,6.16814,"70000004","","Super U","","24/7"
"way","114155050",48.601427,2.602578,"77550005","Total","","","24/7"
"way","114186794",49.012651,2.24894,"95320006","Total Access","","","24/7"
"way","114222937",44.547681,4.806492,"26740001","Avia","","","24/7"
"way","114283422",48.525701,2.694689,"77000003","Carrefour","Carrefour Market","","24/7"
"way","114321222",44.479407,4.247929,"7260001","Carrefour Market","","",""
"way","114406668",48.784406,2.059964,"78280004","Total Access - Relais Les Saules","Total","Total","24/7"
"way","114489203",46.828115,5.566849,"39230001","","","","24/7"
"way","114788633",46.901419,6.333632,"25300007","","","",""
"way","114953582",43.896713,4.794576,"13870002","","","","24/7"
"way","114954763",43.902342,4.803389,"13870001","","","","24/7"
"way","115163191",48.815373,3.079665,"77120005","","","Groupement des Mousquetaires","24/7"
"way","115165659",48.804389,3.092562,"77120003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","115196829",48.395536,2.799448,"77430001","","","","24/7"
"way","115249122",43.917288,-0.915104,"40370003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","115337535",48.51905,3.238892,"77650001","","","Groupement des Mousquetaires","24/7"
"way","115373086",48.62378,2.368901,"91700005","Aire de Fleury","","BP","24/7"
"way","115416862",48.828437,2.643816,"77183001","Intermarché","","Groupement des Mousquetaires","24/7"
"way","115425651",48.808507,2.617041,"77184004","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","115431611",47.927539,1.919648,"45400001","Carrefour","","Carrefour","24/7"
"way","115516258",43.927715,-1.255777,"40260006","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","115894466",48.598095,6.492258,"54300006","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","116082536",48.82749,2.703566,"77164001","Casino","Casino","",""
"way","116093195",48.938381,3.128664,"77260004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","116138418",48.851436,2.623422,"77186003","","","","24/7"
"way","116143814",48.957808,2.940498,"77100023","Total Access","","Total",""
"way","116147677",43.773888,-0.567335,"40500002","Intermarché","","Groupement des Mousquetaires","24/7"
"way","116149523",43.749065,-0.564853,"40500001","","","","24/7"
"way","116152063",48.881534,2.700908,"77400006","Total","","","24/7"
"way","116167317",49.035902,2.801178,"77165002","","","","24/7"
"way","116190429",46.611036,4.671342,"71460001","","","",""
"way","116195923",48.853053,2.777127,"77700001","","","","24/7"
"way","116231743",48.769821,2.408577,"94600005","Intermarché","","Groupement des Mousquetaires","24/7"
"way","116277919",51.024185,2.367284,"59210004","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","116329773",48.905185,2.641139,"77410009","Relais Total De Villevaudé","","Total","24/7"
"way","116331943",48.905217,2.644081,"77410008","Station Bp","","BP","24/7"
"way","116483079",45.781849,5.006166,"69330005","Intermarché","","Groupement des Mousquetaires","24/7"
"way","116483939",45.768052,4.987439,"69882001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","116579741",48.737231,6.162449,"54250001","Supermarché Match","","","24/7"
"way","116641374",45.774187,4.913925,"69120009","","Agip","","24/7"
"way","116654083",44.520825,5.056422,"26220001","","","","24/7"
"way","116879356",48.196393,-2.039341,"35360001","Intermarché","","Groupement des Mousquetaires","24/7"
"way","116923663",48.556017,-3.151331,"22203001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","116986603",48.594446,2.442223,"91100014","Station Total","","Total","24/7"
"way","116986623",48.58575,2.450366,"91814001","","","","24/7"
"way","116986670",48.594291,2.443977,"91100015","Relais Total De Villabé","","Total","24/7"
"way","116995551",48.677378,2.282251,"91160009","Relais Total de Longjumeau","","Total","24/7"
"way","117213237",46.188397,-1.068896,"17139001","","","",""
"way","117269925",48.725854,-3.448791,"22300002","E. Leclerc","","","24/7"
"way","117490921",47.096182,4.912479,"21700005","Station Avia","","Avia",""
"way","117523272",47.041656,4.843968,"21200005","E. Leclerc","E. Leclerc","","24/7"
"way","117547274",47.019441,4.840335,"21200004","","","Casino",""
"way","117658149",47.255183,3.684163,"58800001","Station service Atac","Independent","Atac","24/7"
"way","117659518",47.254264,3.682207,"58800002","Station service - Weldom","WELDOM","","24/7"
"way","117730966",47.336745,5.032407,"21121003","","","","24/7"
"way","117869453",47.622816,4.352714,"21500002","Station-Service Total","Total","Total","24/7"
"way","118071216",45.148654,5.313178,"38160005","Avia","","","24/7"
"way","118094392",48.566248,2.442424,"91540005","","","","24/7"
"way","118140983",48.760516,0.642031,"61302001","Station Service E. Leclerc","","E. Leclerc",""
"way","118163398",45.734958,4.775595,"69340001","Station Carrefour Francheville","","Carrefour",""
"way","118220652",47.251703,-0.082374,"49400007","Total Access","","Total",""
"way","118284065",49.857924,0.693183,"76460002","E. Leclerc","E. Leclerc","","24/7"
"way","118378998",44.814193,-0.524198,"33270001","C. C. Auchan","","Auchan","24/7"
"way","118697321",47.412488,5.812131,"70700004","Écomarché","","Groupement des Mousquetaires","24/7"
"way","118744505",47.595557,1.300978,"41000020","","","","24/7"
"way","118750547",45.796318,5.049359,"69330002","","","",""
"way","118845201",43.54995,6.971707,"6150005","","","","24/7"
"way","118856810",51.028925,2.35848,"59430002","Esso","","","24/7"
"way","118980611",46.05469,4.085878,"42300011","Relais de Charlieu","Total","","24/7"
"way","119162252",48.053228,-2.957457,"56300005","Intermarché","Independent","Groupement des Mousquetaires","24/7"
"way","119189996",45.478708,4.51777,"42400007","Total Access","","","24/7"
"way","119231932",49.156294,-0.345309,"14123008","Total","","","24/7"
"way","119235168",49.14072,-0.336854,"14123004","Station Service E. Leclerc","","E. Leclerc",""
"way","119319203",47.234972,-0.723652,"49120004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","119326344",49.164468,-0.421341,"14760002","Relais Du Virois","","","24/7"
"way","119357377",49.162969,-0.297555,"14125001","Carrefour","","Carrefour",""
"way","119380768",47.347069,5.180515,"21560001","","","","24/7"
"way","119385557",48.646926,4.867517,"52100015","Total","","","24/7"
"way","119454114",48.778624,-3.057528,"22500004","E. Leclerc","E. Leclerc","","24/7"
"way","119513523",47.395802,0.787747,"37700004","E. Leclerc","","","24/7"
"way","119685302",48.722182,2.167387,"91400009","Total","","Total","24/7"
"way","119830291",46.169887,-1.126119,"17000005","Station Service E. Leclerc - La Rochelle","","E. Leclerc","24/7"
"way","119954136",48.685665,6.219349,"54510001","","","Auchan","24/7"
"way","120150682",48.120809,-1.530985,"35530001","E. Leclerc","E. Leclerc","","24/7"
"way","120173268",45.585718,5.264563,"38300004","Esso","","Esso","24/7"
"way","120176700",45.59439,5.26909,"38300008","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","120178906",45.585756,5.266557,"38300018","Total","","Total","24/7"
"way","120187821",48.707805,6.235459,"54270002","Esso Express","","","24/7"
"way","120340701",49.626427,3.216442,"2300006","Intermarché","","Groupement des Mousquetaires","24/7"
"way","120738304",47.356054,3.387255,"58210001","","Independent","Shiver","24/7"
"way","120889447",43.528927,6.47206,"83300001","","","","24/7"
"way","120893451",43.526751,6.454644,"83300003","Carrefour Draguignan","Carrefour","","24/7"
"way","120894779",43.529123,6.471379,"83300004","","","","24/7"
"way","120967523",43.405004,6.082923,"83170010","","Intermarché","","24/7"
"way","120967777",43.409691,6.061895,"83170006","","Casino","",""
"way","120972458",43.406724,6.049934,"83170007","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","121000025",48.809852,2.433605,"94700008","Total","","Total","24/7"
"way","121005107",48.313164,2.075264,"91660001","Intermarché","","Groupement des Mousquetaires","24/7"
"way","121034434",48.159876,2.233143,"45300006","Intermarché","","Groupement des Mousquetaires","24/7"
"way","121131462",43.384749,5.358351,"13015004","Esso Express","Esso","","24/7"
"way","121216211",43.268397,0.106309,"65800002","Station Service E. Leclerc","","E. Leclerc",""
"way","121276085",45.826611,-1.095606,"17320003","Intermarché","","Groupement des Mousquetaires","24/7"
"way","121284582",45.823138,-1.102246,"17320002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","121433394",48.307174,6.13361,"88500006","","","AVIA","24/7"
"way","121577835",46.789745,4.861184,"71100025","","","","24/7"
"way","121580348",46.797363,4.835545,"71100001","","Independent","Géant Casino","24/7"
"way","121582469",46.798237,4.847721,"71100003","Carrefour","Carrefour","Carrefour",""
"way","121683171",48.188489,5.883391,"88140003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","121694388",45.951164,-0.896468,"17430001","","Super U","",""
"way","121737466",47.310011,5.106453,"21800002","","","",""
"way","121755289",46.910625,5.769177,"39600001","Station-service Atac","","Atac","24/7"
"way","121764813",46.241329,6.028215,"1630001","","","","24/7"
"way","121894803",48.24086,1.083911,"28160008","Relais Total De Frazé","Total","Total","24/7"
"way","121894821",48.239309,1.081569,"28160004","Esso","","","24/7"
"way","121915934",45.869322,-0.327789,"17160003","Casino Carburant","","Casino",""
"way","121996950",45.894725,-0.603371,"17350006","","","","24/7"
"way","121997012",45.892317,-0.604094,"17350001","","shell","shell","24/7"
"way","122165040",45.866865,-0.311558,"17160001","Station service Intermarché Super","","",""
"way","122330008",43.235596,0.05509,"65000009","","","Carrefour Market",""
"way","122335224",43.222763,0.058009,"65000004","","","Esso","24/7"
"way","122340188",43.219663,0.080008,"65000007","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","122340972",43.234029,0.084236,"65000002","Total","Total","Total",""
"way","122466090",42.703697,9.442291,"20200002","Station Vito Fangu","","","24/7"
"way","122466156",42.679268,9.44304,"20600005","Station Vito Lupino","","","24/7"
"way","122476130",43.656651,3.15016,"34260001","Écomarché","","Groupement des Mousquetaires",""
"way","122530403",48.843308,7.592491,"67350003","FERMÉ","","",""
"way","122534300",47.674533,-2.064022,"35600003","Intermarché Hyper","","Anjou Beaulieu","24/7"
"way","122581816",48.616462,6.175317,"54710001","","","","24/7"
"way","122781108",45.776344,4.990388,"69330003","Esso","","","24/7"
"way","122799282",48.57836,2.25838,"91290005","Netto","","Groupement des Mousquetaires","24/7"
"way","122847655",43.886358,-0.520175,"40280004","Station Service Du Moun","","","24/7"
"way","122927031",48.467055,-2.52072,"22400001","","","","24/7"
"way","123011897",48.461439,-2.513987,"22400004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","123360974",45.574192,-0.561022,"17800004","Station Service E. Leclerc","","E. Leclerc",""
"way","123401153",47.578824,1.347293,"41000003","","Total","",""
"way","123506994",47.620755,-2.911703,"56870001","","","Carrefour",""
"way","123562328",48.777761,2.441087,"94003002","Total","","Total","24/7"
"way","123616297",45.610409,-0.597966,"17800001","","","","24/7"
"way","123714112",50.447656,2.720912,"62160002","","","","24/7"
"way","123735238",47.912086,-1.383741,"35240001","La Station U","Super U","","24/7"
"way","123784027",45.679249,-0.91489,"17600001","Super U","","Super U","24/7"
"way","124102164",46.493654,5.383591,"71480001","","","","24/7"
"way","124396563",44.400229,0.299032,"47400002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","124417343",48.44368,0.099456,"61000009","Relais Elf Saint-Blaise","Total Access","Elf",""
"way","124452706",44.286825,4.94291,"26790003","","Total","","24/7"
"way","124570693",45.153377,1.533913,"19100014","","Esso","","24/7"
"way","124580078",45.145755,1.481867,"19316001","Carrefour","","","24/7"
"way","124592254",45.166638,1.546087,"19100011","E. Leclerc","E. Leclerc","","24/7"
"way","124615241",45.15511,1.514113,"19100016","","Total Access","","24/7"
"way","124617884",48.434885,0.098307,"61000006","Carrefour","","",""
"way","124619629",48.439852,0.104933,"61000005","Esso Express","","",""
"way","124628792",46.032177,4.067195,"42300001","","","","24/7"
"way","124745225",46.808249,4.428951,"71200011","Carrefour","","","24/7"
"way","124790031",46.437036,1.827852,"36140002","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","124870782",45.732549,4.908327,"69672001","","","Casino","24/7"
"way","125075631",45.780576,4.800393,"69009003","","Esso","Esso Express","24/7"
"way","125082580",48.584584,6.481948,"54300012","Total Access","Total","","24/7"
"way","125155882",47.705003,6.681835,"70290002","","","","24/7"
"way","125216521",49.842808,3.323528,"2100009","E. Leclerc","","","24/7"
"way","125385605",49.785484,3.334228,"2690002","Relais Total d'Urvillers","","Total","24/7"
"way","125423815",47.650116,-2.721825,"56860004","Total","","Total","24/7"
"way","125466139",50.564365,2.899241,"59184002","","","","24/7"
"way","125474588",47.061124,3.936004,"58120001","","","","24/7"
"way","125549368",49.509293,0.225543,"76700005","E. Leclerc","","","24/7"
"way","125560872",50.559735,3.035466,"59474001","","Total","",""
"way","125561084",50.540977,3.021089,"59113001","Station service Carrefour Market","Carrefour","","24/7"
"way","125713173",47.332415,5.092597,"21850002","","","Groupement des Mousquetaires","24/7"
"way","125801850",50.955627,1.864499,"62100019","Station Bp","","BP","24/7"
"way","125820967",45.800981,4.786423,"69410007","","Total Access","","24/7"
"way","125828014",45.800894,4.785862,"69410006","","eni","","24/7"
"way","125874184",46.436879,4.952843,"1190001","","","","24/7"
"way","125902541",49.562078,0.220613,"76133001","","","","24/7"
"way","125905322",50.672208,2.897022,"59930002","","Total Access","","24/7"
"way","125931021",48.530092,-2.011864,"22490001","Super U","","",""
"way","125975243",47.981183,0.273413,"72560001","","Independent","Super U","24/7"
"way","126069441",47.363742,5.047085,"21000025","Relais Total De La Rocade","","Total","24/7"
"way","126072675",47.358364,5.047474,"21000001","","","","24/7"
"way","126077782",46.210797,6.672555,"74430001","Carrefour Market","","Carrefour",""
"way","126103295",48.757979,2.347624,"94150005","","Total","","24/7"
"way","126105387",48.754017,2.361888,"94150008","Station BP","","BP","24/7"
"way","126105390",48.753112,2.361193,"94150002","Station BP","","BP","24/7"
"way","126124938",45.653668,4.793138,"69390001","","","",""
"way","126130093",48.748996,2.355994,"94150006","Total Access - Relais Rungis Lindbergh","","","Mo-Fr 06:00-21:00; Sa 07:00-20:00"
"way","126200471",48.292118,-0.926821,"53500004","Carrefour Market","Carrefour Market","",""
"way","126237780",46.766031,4.842275,"71100027","Total","Total","","24/7"
"way","126275156",47.899826,1.879083,"45000005","","","","24/7"
"way","126292912",45.884677,0.575373,"16270003","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","126360297",46.310258,4.813412,"71850001","","","",""
"way","126371195",49.277904,-0.134814,"14390001","Carrefour Market Cabourg","","",""
"way","126500203",43.887211,-0.513477,"40000011","Esso Express","","","24/7"
"way","126555036",46.330669,4.828264,"71000009","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","126620087",46.084817,6.705545,"74340001","","","Carrefour","24/7"
"way","126725994",46.745989,4.850975,"71100019","","AS24","","24/7"
"way","126765992",46.627541,3.736561,"71140003","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","126767239",46.623255,3.758863,"71140001","","","",""
"way","126914075",47.453722,-0.553942,"49000012","","","",""
"way","126927300",47.481411,-0.573608,"49100002","E. Leclerc","","","24/7"
"way","126927416",47.457563,-0.573113,"49000013","Total Access - Relais Baumettes A","","Total","24/7"
"way","126943206",47.457046,-0.571713,"49000014","Total Access - Relais Baumettes B","","Total","24/7"
"way","126944751",47.455304,-0.534345,"49000009","","","","24/7"
"way","126953185",47.488754,-0.543935,"49003001","Carrefour","","",""
"way","127032968",45.847475,5.047381,"1120005","","","Groupement des Mousquetaires","24/7"
"way","127199382",43.674929,3.982554,"34160001","","","",""
"way","127577094",45.855118,4.839882,"69250008","Agip Fleurieu","Agip","","24/7"
"way","127612158",49.978394,1.938391,"80270001","","Carrefour","","24/7"
"way","127614297",46.987402,3.162748,"58000010","","","","24/7"
"way","127714099",46.596736,4.051667,"71130005","","","Total",""
"way","127751536",44.003459,1.355594,"82000006","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","127767554",43.989018,1.331063,"82020001","Geant Casino","","Geant Casino","24/7"
"way","127795819",44.022224,1.379224,"82000011","Intermarché","","Groupement des Mousquetaires",""
"way","127860104",44.038859,1.381516,"82000010","E. Leclerc","","","24/7"
"way","127866593",43.668603,1.516116,"31180001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","127961862",44.24541,6.622702,"4260002","Le Relais de Rochecline","","","24/7"
"way","128062134",44.390259,6.66834,"4400001","Relais Total des Seolanes","Total","",""
"way","128188413",44.929313,-0.240233,"33500004","","","","24/7"
"way","128312441",49.904613,3.64544,"2120004","Intermarché","","Groupement des Mousquetaires","24/7"
"way","128388724",46.031554,0.204639,"16700004","","","","24/7"
"way","128388774",46.021254,0.190172,"16700003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","128457677",46.203546,6.237209,"74100007","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","128510737",46.330733,-0.468905,"79004001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","128529307",48.560872,-3.124799,"22200004","Intermarché","","Groupement des Mousquetaires","24/7"
"way","128624686",45.732537,4.672037,"69670002","","Esso","","24/7"
"way","128671913",47.348814,2.048637,"41300005","Station Avia","","Avia","24/7"
"way","128671916",47.348161,2.050174,"41300007","Station Total","Avia","Avia","24/7"
"way","128730097",46.745266,5.450557,"39140003","","","","24/7"
"way","128756758",48.50907,-4.07774,"29400001","Super U","","","24/7"
"way","128758900",48.514873,-4.053698,"29400002","Super Casino","Super Casino","",""
"way","128760694",48.504013,-4.072489,"29403001","E. Leclerc","","Landi Distribution","24/7"
"way","128946713",45.643276,4.233137,"42210001","","","",""
"way","129010006",47.129056,4.488869,"21230004","","","",""
"way","129010644",47.131144,4.479718,"21230006","","","Atac","24/7"
"way","129010776",47.131525,4.49054,"21230005","","","","24/7"
"way","129043985",43.637652,-1.426346,"40130004","Intermarché","Intermarché","Groupement des Mousquetaires","24/7"
"way","129044806",43.645395,-1.426649,"40130003","Station Service E. Leclerc","E. Leclerc","E. Leclerc","24/7"
"way","129050613",47.244063,5.984105,"25000002","","Total","","24/7"
"way","129236850",48.599851,2.434376,"91090001","Intermarché","","Groupement des Mousquetaires","24/7"
"way","129330778",43.030456,2.965266,"11130001","","","",""
"way","129352702",50.701485,1.608502,"62230003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","129679791",43.715029,7.117134,"6140004","Station La Rocade","Total","","24/7"
"way","129739522",45.144214,5.305497,"38160002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","129771551",48.550082,-0.402346,"61140002","Station Service Casino","","Casino","24/7"
"way","130010243",48.726849,2.082449,"78114001","Intermarché","","",""
"way","130028432",44.40028,0.614236,"47140001","","","","24/7"
"way","130083768",43.673734,7.122957,"6480002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","130239324",49.847723,3.301576,"2100019","Intermarché Super","Intermarché","Groupement des Mousquetaires","24/7"
"way","130256726",49.843923,3.279161,"2100008","","Esso","","24/7"
"way","130313190",49.143707,0.220938,"14100004","Relais Auto Lexovien","Esso","Esso",""
"way","130315782",43.732326,7.162651,"6610001","Garage Gaudois","","",""
"way","130316992",49.130643,0.224842,"14100007","","","","24/7"
"way","130321265",49.144657,0.265513,"14100003","E. Leclerc","E. Leclerc","",""
"way","130489557",43.431813,6.805617,"83700004","Station service E. Leclerc","","E. Leclerc","24/7"
"way","130503755",49.372752,6.218795,"57970002","Intermarché","","Groupement des Mousquetaires","24/7"
"way","130587261",45.64138,5.136442,"38290003","","Total","",""
"way","130620867",43.451329,5.555917,"13710003","","Casino","",""
"way","130692462",43.588916,-1.428053,"40530003","Station Service","","",""
"way","130828535",44.117141,4.107448,"30100007","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","130830797",44.1391,4.089082,"30100012","","","Groupement des Mousquetaires","24/7"
"way","131044870",46.835417,3.471456,"58300001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","131088157",45.623971,6.780219,"73700005","Intermarché 24/24","","Groupement des Mousquetaires","24/7"
"way","131140093",48.568869,2.162858,"91650001","Carrefour Market","","","24/7"
"way","131216031",45.285812,6.884262,"73480001","Avia","","Avia","24/7"
"way","131357055",45.634515,4.238923,"42210003","","","","24/7"
"way","131398707",48.903935,2.167129,"78420004","","","BP","24/7"
"way","131521639",48.932774,2.181646,"78800006","Total Access","","","24/7"
"way","131526827",48.921873,2.202647,"78800004","Esso Express","Esso","","24/7"
"way","131701695",48.193347,-2.757385,"22600006","","Super U","",""
"way","131772611",49.049897,2.500669,"95380001","","","","24/7"
"way","131854134",48.304846,4.072565,"10000020","Total Access","","Total","24/7"
"way","131963490",48.085919,7.313782,"68124001","E. Leclerc","E. Leclerc","","24/7"
"way","132086803",48.700907,7.374786,"67441001","Station Service E. Leclerc","Independent","E. Leclerc","24/7"
"way","132139218",49.276851,-0.718665,"14404001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","132261723",50.671496,1.6346,"62360004","Station Marché","","Groupement des Mousquetaires","24/7"
"way","132585011",48.976219,2.046416,"78570004","Casino","","Casino","24/7"
"way","132625377",49.149838,6.185024,"57140002","Esso Aire de la Maxe","Esso","Esso","24/7"
"way","132797810",49.059366,1.169335,"27930005","E. Leclerc","E. Leclerc","",""
"way","132859752",49.037094,1.592983,"78840001","","","","24/7"
"way","132968612",42.692727,2.686699,"66170001","","","Groupement des Mousquetaires","24/7"
"way","133005542",47.672512,6.511553,"70200005","","","Groupe des Mousquetaires","24/7"
"way","133009446",47.684034,6.518719,"70200004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","133074722",48.763833,1.914479,"78318001","Auchan station service","","","24/7"
"way","133277655",43.354633,3.221998,"34500025","Total","","","24/7"
"way","133351030",46.778959,4.441384,"71210001","Géant Casino","Géant Casino","","24/7"
"way","133383556",46.113087,3.416035,"3700004","Station Service E. Leclerc","","E. Leclerc",""
"way","133407287",48.790828,1.628481,"78550006","Intermarché","","Groupement des Mousquetaires","24/7"
"way","133417641",48.975591,1.692938,"78200011","","","","24/7"
"way","133443937",46.137861,3.436216,"3300003","Carrefour","","Carrefour",""
"way","133446934",46.138331,3.448857,"3300001","","","","24/7"
"way","133455205",43.340058,3.263768,"34535001","Station Shell","","Shell",""
"way","133456013",43.337504,3.238537,"34311001","E. Leclerc","","",""
"way","133470278",43.366118,3.208518,"34500023","","","","24/7"
"way","133518442",48.71074,2.487579,"91330001","Total","Total","","24/7"
"way","133552838",45.740947,4.691733,"69290002","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","134077873",43.133921,5.981035,"83160005","","Casino","",""
"way","134088260",48.975984,1.995423,"78540001","Carrefour Market","","","24/7"
"way","134143802",47.503454,-0.793084,"49370001","","","",""
"way","134232824",49.482102,5.202355,"55700005","","","Groupement des Mousquetaires","24/7"
"way","134431691",49.214088,6.169976,"57280003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","134441860",46.681021,4.370764,"71304001","","","","24/7"
"way","134444214",46.677088,4.371824,"71300001","Casino","","Casino","24/7"
"way","134455038",45.942752,4.715323,"69480002","","","",""
"way","134539428",43.015278,3.04992,"11210002","","Super U","",""
"way","134562439",46.601343,-1.656535,"85150003","Station Service Avia Brétéché","","Brétéché Ouest","24/7"
"way","134747825",50.414143,1.609268,"62180002","Intermarché","","Groupement des Mousquetaires","24/7"
"way","134824466",47.948367,0.195033,"72100013","Total Access","","Relais Total du Bol d'or","24/7"
"way","134829327",47.485424,-0.511601,"49124001","Super U","","",""
"way","134882204",46.517214,3.691487,"3290002","","","","24/7"
"way","134882299",46.528553,3.669351,"3290001","","","","24/7"
"way","134888276",46.584252,3.061576,"3160001","","","Carrefour","24/7"
"way","134952576",47.210902,-1.617026,"44800005","Station Service Casino","","","24/7"
"way","135019942",47.701381,-0.05575,"72200004","Station Service E. Leclerc","","E. Leclerc",""
"way","135194656",49.020843,6.380572,"57580002","Station Super U","","Super U","24/7"
"way","135404691",48.071073,7.297423,"68920001","Auchan","Auchan","Auchan","24/7"
"way","135469342",45.976364,5.318218,"1500006","","Avia","","24/7"
"way","135484157",44.467469,6.178708,"5190001","Écomarché","","Groupement des Mousquetaires","24/7"
"way","135533221",48.679659,-1.340383,"50304001","Station Service E. Leclerc","","","24/7"
"way","135539126",49.326145,2.463441,"60140003","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","135599065",48.123264,-1.801003,"35590001","Super U","","",""
"way","135605361",48.646715,2.335161,"91700006","","Total","","24/7"
"way","135685377",47.718998,-3.33498,"56670001","Intermarché","","Groupement des Mousquetaires",""
"way","135796434",45.812639,4.601085,"69210004","","","","24/7"
"way","135816924",43.407478,3.704658,"34200002","","","","24/7"
"way","135818367",43.411782,3.690557,"34200013","","","","24/7"
"way","135818564",43.403822,3.662706,"34200012","","Avia","","24/7"
"way","135820850",43.409923,3.668883,"34200001","C.c. Auchan","","Auchan","24/7"
"way","135834705",45.837206,4.61234,"69210003","","","","24/7"
"way","135940166",49.754126,0.371641,"74500002","Carrefour","","Carrefour Hypermarchés","24/7"
"way","135942313",49.749379,0.403508,"76400001","","","",""
"way","136410517",45.856133,4.704294,"69380004","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","136638053",45.736267,-0.649238,"17100008","Intermarché","","","24/7"
"way","136643440",45.739378,-0.642191,"17100011","Station Esso","","","24/7"
"way","136644906",49.908831,1.107863,"76370004","E. Leclerc","E. Leclerc","","24/7"
"way","136738887",46.465007,-0.822682,"85202001","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","136755666",49.107808,6.118936,"57160002","","","",""
"way","136769783",49.416265,0.258994,"14600003","Station Service E. Leclerc","","E. Leclerc",""
"way","136804467",45.979692,4.717392,"69400014","Relais de la Calade","Total","","24/7"
"way","136820208",48.607731,6.174187,"54630001","","","","24/7"
"way","136931377",45.82351,4.607242,"69210005","","Super U","","24/7"
"way","137140526",48.453604,1.472141,"28300004","Intermarché","","Groupement des Mousquetaires",""
"way","137234148",49.529639,0.34512,"76430005","La Station U","","","24/7"
"way","137315636",49.414051,2.646207,"60190002","","","",""
"way","137349185",48.615546,6.091607,"54230002","","","","24/7"
"way","137384713",48.080226,7.378953,"68000012","Station Service E. Leclerc","","E. Leclerc","24/7"
"way","137467380",48.694548,6.130828,"54520004","Avia Xpress","","","24/7"
"way","137514114",44.646374,-0.437083,"33720008","Station Total","","Total","24/7"
"way","138321661",43.731842,7.286541,"6300017","","","","24/7"
"way","138665000",43.709981,7.188443,"6201002","Leclerc","","","24/7"
"way","139132505",49.397116,2.796425,"60200008","Intermarché Super","","Groupement des Mousquetaires","24/7"
"way","139310205",46.691746,4.84497,"71240007","Station BP de Saint-Ambreuil","","BP","24/7"
"way","139355710",49.364523,1.01407,"76530003","","","Intermarché",""
"way","139360181",49.353634,1.029524,"76530002","","","Esso express","24/7"
