"id","lat","lng","adresse","cp","ville","services","automate_h24","active","address","lower_address"
"50200008",49.03827,-1.44603,"2, AVENUE DE VERDUN","50200","COUTANCES","Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True,True,"2 AVENUE DE VERDUN 50200 COUTANCES","2 avenue de verdun 50200 coutances"
"50200009",49.043938,-1.44323,"17 RUE DE NORMANDIE","50200","Coutances","Restauration à emporter|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)",False,True,"17 RUE DE NORMANDIE 50200 Coutances","17 rue de normandie 50200 coutances"
"50204001",49.05147,-1.45513,"Route de Carentan","50204","COUTANCES","Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"Route de Carentan 50204 COUTANCES","route de carentan 50204 coutances"
"50220001",48.61727,-1.28627,"16 Avenue Émile Dehousse","50220","Ducey","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"16 Avenue Émile Dehousse 50220 Ducey","16 avenue émile dehousse 50220 ducey"
"50220002",48.617103,-1.280025,"59 Avenue Émile Dehousse","50220","DUCEY","Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True,True,"59 Avenue Émile Dehousse 50220 DUCEY","59 avenue émile dehousse 50220 ducey"
"50230001",49.049,-1.593,"4 charrière du commerce","50230","Agon-Coutainville","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"4 charrière du commerce 50230 Agon-Coutainville","4 charrière du commerce 50230 agon-coutainville"
"50240001",48.521,-1.339,"ZONE DE BEAUFOUR","50240","Saint-James","Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente d'additifs carburants|Wifi|Automate CB 24/24",True,True,"ZONE DE BEAUFOUR 50240 Saint-James","zone de beaufour 50240 saint-james"
"50240002",48.58491,-1.32638,"AUTOROUTE A 84 - PK158","50240","SAINT-AUBIN-DE-TERREGATTE","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False,False,"AUTOROUTE A 84  PK158 50240 SAINT-AUBIN-DE-TERREGATTE","autoroute a 84  pk158 50240 saint-aubin-de-terregatte"
"50240003",48.58491,-1.32638,"AUTOROUTE A84 - AIRE DU MONT SAINT MICHEL","50240","Saint-Aubin-de-Terregatte","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True,True,"AUTOROUTE A84  AIRE DU MONT SAINT MICHEL 50240 Saint-Aubin-de-Terregatte","autoroute a84  aire du mont saint michel 50240 saint-aubin-de-terregatte"
"50250001",49.29415,-1.55537,"AV COTE DES ISLES","50250","Saint-Symphorien-le-Valois","Lavage automatique",False,False,"AV COTE DES ISLES 50250 Saint-Symphorien-le-Valois","av cote des isles 50250 saint-symphorien-le-valois"
"50250002",49.284,-1.567,"ZA DE L ETRIER","50250","SAINT-SYMPHORIEN-LE-VALOIS","Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Automate CB 24/24",True,True,"ZA DE L ETRIER 50250 SAINT-SYMPHORIEN-LE-VALOIS","za de l etrier 50250 saint-symphorien-le-valois"
"50250003",49.296551,-1.544044,"3,ROUTE DES MARAIS - ST SYMPHORIEN LE VALOIS","50250","La Haye-du-Puits","Toilettes publiques|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds",False,True,"3ROUTE DES MARAIS  ST SYMPHORIEN LE VALOIS 50250 La Haye-du-Puits","3route des marais  st symphorien le valois 50250 la haye-du-puits"
"50260001",49.46772,-1.63367,"39 route de Valognes","50260","Bricquebec","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage manuel|Vente de pétrole lampant",True,True,"39 route de Valognes 50260 Bricquebec","39 route de valognes 50260 bricquebec"
"50260002",49.473679,-1.627008,"41 Rue des frères Frémine","50260","BRICQUEBEC","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Relais colis|Automate CB|Lavage automatique|Vente de fioul domestique",True,False,"41 Rue des frères Frémine 50260 BRICQUEBEC","41 rue des frères frémine 50260 bricquebec"
"50260003",49.468,-1.64,"240 Rue Bitouzé d'Auxmesnil","50260","Bricquebec","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"240 Rue Bitouzé d'Auxmesnil 50260 Bricquebec","240 rue bitouzé d'auxmesnil 50260 bricquebec"
"50260004",49.473,-1.628,"41b Rue des Frères Fremine","50260","Bricquebec-en-Cotentin","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Location de véhicule|Relais colis|Automate CB|Lavage automatique",True,True,"41b Rue des Frères Fremine 50260 Bricquebec-en-Cotentin","41b rue des frères fremine 50260 bricquebec-en-cotentin"
"50270002",49.38496,-1.75198,"le pont rose","50270","Barneville-Carteret","Restauration à emporter|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"le pont rose 50270 Barneville-Carteret","le pont rose 50270 barneville-carteret"
"50290001",48.89981,-1.51309,"route de la poste","50290","BRéHAL","Automate CB",True,True,"route de la poste 50290 BRéHAL","route de la poste 50290 bréhal"
"50290002",48.90339,-1.50397,"Rue du Clos des Mares","50290","Bréhal","",False,True,"Rue du Clos des Mares 50290 Bréhal","rue du clos des mares 50290 bréhal"
"50300001",48.676494,-1.365177,"PARC D'ACTIVITE DE LA BAIE","50300","AVRANCHES","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"PARC D'ACTIVITE DE LA BAIE 50300 AVRANCHES","parc d'activite de la baie 50300 avranches"
"50300002",48.673134,-1.354765,"BOULEVARD DU LUXEMBOURG","50300","LE VAL-SAINT-PèRE","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False,True,"BOULEVARD DU LUXEMBOURG 50300 LE VAL-SAINT-PèRE","boulevard du luxembourg 50300 le val-saint-père"
"50300004",48.68647,-1.36356,"RUE DU GENERAL DE GAULLE","50300","AVRANCHES","",False,True,"RUE DU GENERAL DE GAULLE 50300 AVRANCHES","rue du general de gaulle 50300 avranches"
"50300005",48.678,-1.351,"Avenue du Quesnoy","50300","AVRANCHES","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de pétrole lampant|Automate CB 24/24",True,False,"Avenue du Quesnoy 50300 AVRANCHES","avenue du quesnoy 50300 avranches"
"50300006",48.7092,-1.31919,"Lieu-dit Le Chêne au Loup","50300","Ponts","Carburant additivé",False,True,"Lieudit Le Chêne au Loup 50300 Ponts","lieudit le chêne au loup 50300 ponts"
"50304001",48.68,-1.34,"Saint Martin des Champs Route d'Isigny le Buat","50300","AVRANCHES","Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"Saint Martin des Champs Route d'Isigny le Buat 50300 AVRANCHES","saint martin des champs route d'isigny le buat 50300 avranches"
"50310002",49.49052,-1.39445,"Lieu-dit Le Haut Gelé","50310","Montebourg","",False,True,"Lieudit Le Haut Gelé 50310 Montebourg","lieudit le haut gelé 50310 montebourg"
"50320001",48.797,-1.398,"Rue de la Libération","50320","La Haye-Pesnel","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"Rue de la Libération 50320 La Haye-Pesnel","rue de la libération 50320 la haye-pesnel"
"50330002",49.667,-1.391,"139 Rue du Général de Gaulle","50330","SAINT-PIERRE-ÉGLISE","Carburant additivé|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Relais colis|Automate CB|Lavage manuel|Vente de fioul domestique|Automate CB 24/24",True,True,"139 Rue du Général de Gaulle 50330 SAINT-PIERRE-ÉGLISE","139 rue du général de gaulle 50330 saint-pierre-église"
"50330003",49.66026,-1.4114,"RUE DES PAVILLONS","50330","Saint-Pierre-Église","Toilettes publiques|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"RUE DES PAVILLONS 50330 Saint-Pierre-Église","rue des pavillons 50330 saint-pierre-église"
"50340001",49.474,-1.787,"9 Route des Isles","50340","PIERREVILLE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Vente de fioul domestique",False,True,"9 Route des Isles 50340 PIERREVILLE","9 route des isles 50340 pierreville"
"50340002",49.511859,-1.812215,"2 Route de Flamanville","50340","LES PIEUX","Toilettes publiques|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule",False,True,"2 Route de Flamanville 50340 LES PIEUX","2 route de flamanville 50340 les pieux"
"50340003",49.51595,-1.80055,"26 route de Cherbourgtest","50340","Les Pieux","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant",True,True,"26 route de Cherbourgtest 50340 Les Pieux","26 route de cherbourgtest 50340 les pieux"
"50350001",48.84314,-1.58481," Rue de la Gare","50350","DONVILLE-LES-BAINS","Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,True," Rue de la Gare 50350 DONVILLE-LES-BAINS"," rue de la gare 50350 donville-les-bains"
"50360002",49.379,-1.423,"Rue de Carneville","50360","PICAUVILLE","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Automate CB|Vente de fioul domestique|Wifi|Automate CB 24/24",True,True,"Rue de Carneville 50360 PICAUVILLE","rue de carneville 50360 picauville"
"50360003",49.38107,-1.41538,"Rue de la Libération","50360","Picauville","Automate CB",True,True,"Rue de la Libération 50360 Picauville","rue de la libération 50360 picauville"
"50370002",48.722418,-1.167046,"5 Rue Jeanne d'Arc","50370","BRéCEY","Vente de gaz domestique (Butane, Propane)|Location de véhicule|Lavage manuel",False,True,"5 Rue Jeanne d'Arc 50370 BRéCEY","5 rue jeanne d'arc 50370 brécey"
"50370003",48.724869,-1.169589,"9 rue des Pélerins","50370","BRéCEY","Toilettes publiques|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Vente de fioul domestique",False,True,"9 rue des Pélerins 50370 BRéCEY","9 rue des pélerins 50370 brécey"
"50370004",48.72957,-1.16728,"6, Rue de la libération","50370","BRECEY","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False,False,"6 Rue de la libération 50370 BRECEY","6 rue de la libération 50370 brecey"
"50370005",48.726,-1.166,"6 rue de la liberation","50370","Brécey","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de fioul domestique",True,True,"6 rue de la liberation 50370 Brécey","6 rue de la liberation 50370 brécey"
"50380001",48.814261,-1.544267,"Route d'Avranches","50380","SAINT-PAIR-SUR-MER","Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"Route d'Avranches 50380 SAINT-PAIR-SUR-MER","route d'avranches 50380 saint-pair-sur-mer"
"50390001",49.38604,-1.53673,"ROUTE DE PORTBAIL","50390","Saint-Sauveur-le-Vicomte","Restauration à emporter|Boutique alimentaire|Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB",True,True,"ROUTE DE PORTBAIL 50390 Saint-Sauveur-le-Vicomte","route de portbail 50390 saint-sauveur-le-vicomte"
"50400001",48.840855,-1.577134,"ZI RN 24 BIS","50400","Granville","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,True,"ZI RN 24 BIS 50400 Granville","zi rn 24 bis 50400 granville"
"50400003",48.8377,-1.55267,"Route de Villedieu","50400","GRANVILLE","Station de gonflage|Location de véhicule|Automate CB",True,True,"Route de Villedieu 50400 GRANVILLE","route de villedieu 50400 granville"
"50410001",48.914,-1.193,"Rue Jean le Couturier","50410","PERCY","",False,True,"Rue Jean le Couturier 50410 PERCY","rue jean le couturier 50410 percy"
"50410002",48.91385,-1.19328," Rue Jean le Couturier","50410","PERCY","Restauration à emporter|Restauration sur place|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB",True,True," Rue Jean le Couturier 50410 PERCY"," rue jean le couturier 50410 percy"
"50420001",48.932,-1.076,"Lieu-dit La Vallée","50420","Gouvets","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB|Wifi|Automate CB 24/24",True,True,"Lieudit La Vallée 50420 Gouvets","lieudit la vallée 50420 gouvets"
"50420002",48.97,-1.059,"Chemin de la Minoterie","50420","Tessy-sur-Vire","Restauration à emporter|Restauration sur place|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Automate CB|Lavage automatique|Wifi|Automate CB 24/24",True,True,"Chemin de la Minoterie 50420 Tessy-sur-Vire","chemin de la minoterie 50420 tessy-sur-vire"
"50430001",49.213,-1.529,"94 Rue Sainte-Croix","50430","LESSAY","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Automate CB 24/24",True,True,"94 Rue SainteCroix 50430 LESSAY","94 rue saintecroix 50430 lessay"
"50430002",49.21231,-1.52758,"1 rue Tanguiers ","50430","LESSAY","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage manuel",True,True,"1 rue Tanguiers  50430 LESSAY","1 rue tanguiers  50430 lessay"
"50440002",49.66203,-1.83636,"Parc Mairie Gardin","50440","Beaumont-Hague","Automate CB",True,True,"Parc Mairie Gardin 50440 Beaumont-Hague","parc mairie gardin 50440 beaumont-hague"
"50450001",48.91277,-1.35262,"25, rue de l'hotel saint denis","50450","GAVRAY","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"25 rue de l'hotel saint denis 50450 GAVRAY","25 rue de l'hotel saint denis 50450 gavray"
"50460001",49.66,-1.686,"5, rue des Claires","50460","QUERQUEVILLE","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de pétrole lampant|Automate CB 24/24",True,False,"5 rue des Claires 50460 QUERQUEVILLE","5 rue des claires 50460 querqueville"
"50470001",49.6034,-1.60199,"Centre Commercial du Cotentin","50470","La Glacerie","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Aire de camping-cars|Piste poids lourds|Automate CB|Vente de pétrole lampant",True,True,"Centre Commercial du Cotentin 50470 La Glacerie","centre commercial du cotentin 50470 la glacerie"
"50480001",49.38,-1.295,"LES FORGES","50480","BLOSVILLE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Wifi|Automate CB 24/24",True,True,"LES FORGES 50480 BLOSVILLE","les forges 50480 blosville"
"50480002",49.405,-1.322,"Les Crutelles","50480","SAINTE-MèRE-ÉGLISE","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique|Vente d'additifs carburants",True,True,"Les Crutelles 50480 SAINTE-MèRE-ÉGLISE","les crutelles 50480 sainte-mère-église"
"50500001",49.309012,-1.254283,"Route de Saint-Côme","50500","CARENTAN","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"Route de SaintCôme 50500 CARENTAN","route de saintcôme 50500 carentan"
"50500002",49.304603,-1.155857,"ROUTE NATIONALE 13","50500","Les Veys","",False,True,"ROUTE NATIONALE 13 50500 Les Veys","route nationale 13 50500 les veys"
"50500003",49.302036,-1.230864,"Chemin de la Chuque","50500","CARENTAN","Restauration à emporter|Carburant additivé|Restauration sur place|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB",True,True,"Chemin de la Chuque 50500 CARENTAN","chemin de la chuque 50500 carentan"
"50500004",49.307,-1.253,"Chemin de Pommenauque","50500","CARENTAN","Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB",True,True,"Chemin de Pommenauque 50500 CARENTAN","chemin de pommenauque 50500 carentan"
"50500005",49.29683,-1.25461,"RUE DE LA GUINGUETTE","50500","CARENTAN","Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",True,True,"RUE DE LA GUINGUETTE 50500 CARENTAN","rue de la guinguette 50500 carentan"
"50500006",49.303637,-1.212112,"rue de l'avenir","50500","Saint-Hilaire-Petitville","Piste poids lourds",False,True,"rue de l'avenir 50500 Saint-Hilaire-Petitville","rue de l'avenir 50500 saint-hilaire-petitville"
"50510001",48.91326,-1.441212,"Rue de la Gabelle","50510","CéRENCES","Restauration à emporter|Toilettes publiques|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True,True,"Rue de la Gabelle 50510 CéRENCES","rue de la gabelle 50510 cérences"
"50530002",48.752,-1.457,"route de carolles","50530","SARTILLY","Toilettes publiques|Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Automate CB|Lavage manuel|Vente de fioul domestique|Vente de pétrole lampant",True,True,"route de carolles 50530 SARTILLY","route de carolles 50530 sartilly"
"50550001",49.58904,-1.28199,"Route de Quettehou","50550","Saint-Vaast-la-Hougue","Automate CB",True,False,"Route de Quettehou 50550 Saint-Vaast-la-Hougue","route de quettehou 50550 saint-vaast-la-hougue"
"50550002",49.589082,-1.280363,"1 rue marcel pignot","50550","Saint-Vaast-la-Hougue","Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Station de gonflage|Boutique non alimentaire|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"1 rue marcel pignot 50550 Saint-Vaast-la-Hougue","1 rue marcel pignot 50550 saint-vaast-la-hougue"
"50560001",49.064769,-1.595061,"Chemin amour ZA les landelles","50560","BLAINVILLE-SUR-MER","Automate CB",True,True,"Chemin amour ZA les landelles 50560 BLAINVILLE-SUR-MER","chemin amour za les landelles 50560 blainville-sur-mer"
"50560002",49.097,-1.585,"rue du hameau laisney","50560","Gouville-sur-Mer","Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"rue du hameau laisney 50560 Gouville-sur-Mer","rue du hameau laisney 50560 gouville-sur-mer"
"50570001",49.10284,-1.24488,"36 Rue du 8 Mai 1945","50570","Marigny","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage manuel",True,True,"36 Rue du 8 Mai 1945 50570 Marigny","36 rue du 8 mai 1945 50570 marigny"
"50570002",49.09916,-1.24241,"RUE DE LA CHAPONIERE","50570","MARIGNY","Automate CB",True,True,"RUE DE LA CHAPONIERE 50570 MARIGNY","rue de la chaponiere 50570 marigny"
"50580001",49.335,-1.693,"23 RUE DU PERE ALBERT","50580","PORTBAIL","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"23 RUE DU PERE ALBERT 50580 PORTBAIL","23 rue du pere albert 50580 portbail"
"50590003",48.988383,-1.519452,"3 rue du clos","50590","Montmartin-sur-Mer","Automate CB",True,True,"3 rue du clos 50590 Montmartin-sur-Mer","3 rue du clos 50590 montmartin-sur-mer"
"50600002",48.588,-1.087,"7 ZA la Rivière","50600","PARIGNY","Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"7 ZA la Rivière 50600 PARIGNY","7 za la rivière 50600 parigny"
"50600003",48.5761,-1.08765,"LA VERTE CAMPAGNE","50600","SAINT-HILAIRE-DU-HARCOUëT","",False,True,"LA VERTE CAMPAGNE 50600 SAINT-HILAIRE-DU-HARCOUëT","la verte campagne 50600 saint-hilaire-du-harcouët"
"50600004",48.57375,-1.08262,"Route de Paris","50600","Saint-Hilaire-du-Harcouët","Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,True,"Route de Paris 50600 Saint-Hilaire-du-Harcouët","route de paris 50600 saint-hilaire-du-harcouët"
"50630001",49.59838,-1.29949,"10 rue Val de Saire","50630","Quettehou","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"10 rue Val de Saire 50630 Quettehou","10 rue val de saire 50630 quettehou"
"50690001",49.61031,-1.64661,"15, le pont","50690","Martinvast","Boutique non alimentaire|Vente de fioul domestique",False,True,"15 le pont 50690 Martinvast","15 le pont 50690 martinvast"
"50690002",49.559727,-1.666613,"16, Le Bourg Neud D900","50690","COUVILLE","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel|Vente de fioul domestique",False,False,"16 Le Bourg Neud D900 50690 COUVILLE","16 le bourg neud d900 50690 couville"
"50690003",49.559294,-1.667319,"16 Le Bourg Neuf","50690","COUVILLE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel|Vente de fioul domestique",False,True,"16 Le Bourg Neuf 50690 COUVILLE","16 le bourg neuf 50690 couville"
"50700001",49.51192,-1.47849," Boulevard Félix-Buhot","50700","VALOGNES","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True," Boulevard FélixBuhot 50700 VALOGNES"," boulevard félixbuhot 50700 valognes"
"50700002",49.50664,-1.46499,"1 Boulevard de Verdun","50700","Valognes","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,True,"1 Boulevard de Verdun 50700 Valognes","1 boulevard de verdun 50700 valognes"
"50700003",49.5,-1.469,"12 rue Général Legentilhomme","50700","VALOGNES","Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant|Automate CB 24/24",True,True,"12 rue Général Legentilhomme 50700 VALOGNES","12 rue général legentilhomme 50700 valognes"
"50700004",49.502309,-1.456023,"Route de Montebourg - La Victoire","50700","VALOGNES","Restauration à emporter|Restauration sur place|Toilettes publiques|Bar|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB",True,True,"Route de Montebourg  La Victoire 50700 VALOGNES","route de montebourg  la victoire 50700 valognes"
"50710001",49.198743,-1.567725,"113 RUE DU HAUT CHEMIN","50710","CREANCES","Toilettes publiques|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Aire de camping-cars|Automate CB|Lavage manuel|Vente de pétrole lampant",True,True,"113 RUE DU HAUT CHEMIN 50710 CREANCES","113 rue du haut chemin 50710 creances"
"50750001",49.065,-1.197,"ZA DE LA JOIGNERIE","50750","QUIBOU","Automate CB|Automate CB 24/24",True,False,"ZA DE LA JOIGNERIE 50750 QUIBOU","za de la joignerie 50750 quibou"
"50760001",49.666,-1.27,"132 RUE ST THOMAS","50760","Barfleur","Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"132 RUE ST THOMAS 50760 Barfleur","132 rue st thomas 50760 barfleur"
"50800001",48.84741,-1.20906,"Rond point des Estuaires","50800","VILLEDIEU-LES-POêLES","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"Rond point des Estuaires 50800 VILLEDIEU-LES-POêLES","rond point des estuaires 50800 villedieu-les-poêles"
"50800003",48.835,-1.219,"Route de Vire","50800","VILLEDIEU-LES-POêLES","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Automate CB 24/24",True,True,"Route de Vire 50800 VILLEDIEU-LES-POêLES","route de vire 50800 villedieu-les-poêles"
"50880001",49.16595,-1.13268,"63 RUE DE LA LIBERATION","50880","Pont-Hébert","",False,True,"63 RUE DE LA LIBERATION 50880 Pont-Hébert","63 rue de la liberation 50880 pont-hébert"
"50890001",49.058,-1.03,"10 RUE ARGANCHY","50890","CONDé-SUR-VIRE","Boutique alimentaire|Station de gonflage|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Aire de camping-cars|Piste poids lourds|Automate CB|Lavage manuel|Vente de pétrole lampant",True,True,"10 RUE ARGANCHY 50890 CONDé-SUR-VIRE","10 rue arganchy 50890 condé-sur-vire"
"51000001",48.942487,4.389111,"avenue du président Roosevelt","51000","CHâLONS-EN-CHAMPAGNE","Piste poids lourds|Automate CB",True,True,"avenue du président Roosevelt 51000 CHâLONS-EN-CHAMPAGNE","avenue du président roosevelt 51000 châlons-en-champagne"
"51000003",48.97001,4.36209,"136 Avenue du Général Maurice Sarrail","51000","Châlons-en-Champagne","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"136 Avenue du Général Maurice Sarrail 51000 Châlons-en-Champagne","136 avenue du général maurice sarrail 51000 châlons-en-champagne"
"51000005",48.95457,4.33178,"ROUTE D'EPERNAY","51000","Châlons-en-Champagne","",False,True,"ROUTE D'EPERNAY 51000 Châlons-en-Champagne","route d'epernay 51000 châlons-en-champagne"
